Id,Name,Normal count,Golden count
65609,Crow's Nest Lookout,1,0
65610,Proving Grounds,0,0
65619,Brilliant Macaw,0,0
65645,"Edwin, Defias Kingpin",0,0
65655,Suckerhook,0,0
65676,Amulet of Undying,1,0
65677,Defias Leper,0,0
65678,Copycat,0,0
65682,Grey Sage Parrot,2,0
65683,Deepwater Evoker,2,0
65684,Arcane Overflow,1,0
65691,Man the Cannons,2,0
65692,Defias Cannoneer,1,0
65699,Maddest Bomber,0,0
65700,Cookie the Cook,0,0
65702,Golakka Glutton,1,0
65704,Multicaster,0,0
65705,"Goliath, Sneed's Masterpiece",0,0
64197,Blacksmithing Hammer,0,0
102149,Summoning Ward,1,0
102151,Mismatched Fossils,0,0
102152,Elemental Companion,1,0
102158,Shimmer Shot,2,0
102160,Mantle Shaper,2,0
102161,Obsidian Revenant,2,0
102162,Stone Drake,2,0
102163,"Sir Finley, the Intrepid",0,0
102172,Needlerock Totem,2,0
102173,Digging Straight Down,2,0
102175,Aftershocks,2,0
102249,Burning Heart,2,0
102250,Shadestone Skulker,1,0
102252,Fel Fissure,0,0
102254,Quick Pick,2,0
104524,Prosthetic Hand,1,0
104523,Quartzite Crusher,2,0
102418,Mining Casualties,2,0
104526,Shroomscavate,2,0
104530,Crimson Expanse,2,0
104528,Deepminer Brann,0,0
104537,Shadow Word: Steal,2,0
102421,Fool's Gold,0,0
102422,Hidden Gem,2,0
102424,Glowstone Gyreworm,0,0
102423,Shattered Reflections,2,0
102426,Pendant of Earth,2,0
102427,Gloomstone Guardian,2,0
102432,Crystal Cluster,2,0
102434,Trogg Gemtosser,2,0
102435,Elementium Geode,1,0
102443,Chaos Creation,2,0
102724,Soulfreeze,2,0
102728,Fossilized Kaleidosaur,2,0
102732,Shale Spider,1,0
102733,Iridescent Gyreworm,1,0
104573,Therazane,0,0
102741,Maruut Stonebinder,0,0
60443,"N'Zoth, God of the Deep",0,0
60445,"Yogg-Saron, Master of Fate",0,0
60916,Rock Rager,0,0
61434,Blood of G'huun,0,0
61435,Insight,1,0
61436,Idol of Y'Shaarj,0,0
61437,G'huun the Blood God,0,0
61449,Lunar Eclipse,0,0
61450,Solar Eclipse,2,0
61460,Fizzy Elemental,0,0
61461,Umbral Owl,0,0
61462,Faire Arborist,2,0
61580,Gyreworm,2,0
61581,Carousel Gryphon,1,0
61616,Banana Vendor,2,0
61620,Knife Vendor,2,0
61622,Prize Vendor,2,0
61625,Optimistic Ogre,2,0
61626,Claw Machine,2,0
61629,Darkmoon Rabbit,0,0
61635,Tenwu of the Red Smoke,0,0
61639,Darkmoon Dirigible,0,0
61640,Silas Darkmoon,1,0
61649,Guess the Weight,0,0
61670,Strongman,1,0
61672,Inconspicuous Rider,2,0
61674,Fleethoof Pearltusk,0,0
61676,K'thir Ritualist,1,0
61677,Darkmoon Statue,2,0
61679,Dancing Cobra,2,0
61690,Jewel of N'Zoth,0,0
61699,Darkmoon Tonk,0,0
61700,Petting Zoo,0,0
61702,Trampling Rhino,0,0
61839,Rinling's Rifle,0,0
61842,Maxima Blastenheimer,0,0
61846,Don't Feed the Animals,0,0
61898,Wriggling Horror,1,0
61176,Confection Cyclone,1,0
61177,Firework Elemental,1,0
61178,Game Master,1,0
61179,Mask of C'Thun,0,0
61180,Grand Finale,0,0
61291,Ring Toss,0,0
61584,Occult Conjurer,0,0
61585,Rigged Faire Game,0,0
61587,Deck of Lunacy,0,0
61589,"Sayge, Seer of Darkmoon",0,0
61202,Fire Breather,1,0
61203,Man'ari Mosher,2,0
61205,Free Admission,0,0
61206,Midway Maniac,2,0
61207,Revenant Rascal,0,0
61208,The Nameless One,0,0
61254,Cascading Disaster,0,0
61646,Tickatus,0,0
61648,Wicked Whispers,0,0
61642,Nazmani Bloodweaver,0,0
61643,Fortune Teller,0,0
61682,Mystery Winner,2,0
61683,Open the Cages,2,0
61685,Horrendous Growth,0,0
62049,Safety Inspector,0,0
60926,Carnival Clown,0,0
60979,Circus Medic,2,0
61268,Fairground Fool,2,0
61283,Auspicious Spirits,0,0
61282,Palm Reading,0,0
61308,"Y'Shaarj, the Defiler",0,0
61297,Costumed Entertainer,2,0
61298,Fantastic Firebird,1,0
61299,Showstopper,1,0
61305,Redscale Dragontamer,2,0
61306,Snack Run,0,0
60892,Derailed Coaster,0,0
61123,Line Hopper,1,0
61125,Relentless Pursuit,1,0
61127,Felscream Blast,2,0
61128,Redeemed Pariah,2,0
61129,Renowned Performer,2,0
61130,Expendable Performers,0,0
61131,Throw Glaive,0,0
61132,Bladed Lady,0,0
61133,Dreadlord's Bite,2,0
61135,Stiltstepper,0,0
61136,Il'gynoth,0,0
61137,"Zai, the Incredible",0,0
61186,Balloon Merchant,0,0
61187,Oh My Yogg!,0,0
61188,Carnival Barker,1,0
61189,Hammer of the Naaru,0,0
61191,Lothraxion the Redeemed,0,0
61192,High Exarch Yrel,0,0
61218,Day at the Faire,1,0
61269,Insatiable Felhound,1,0
61271,Felsteel Executioner,0,0
61273,Acrobatics,0,0
61503,"C'Thun, the Shattered",0,0
61151,Foxy Fraud,2,0
61154,Cloak of Shadows,0,0
61156,Shadow Clone,0,0
61157,Ticket Master,0,0
61159,Swindle,1,0
61162,Grand Empress Shek'zara,0,0
61168,Sweet Tooth,1,0
61169,Malevolent Strike,0,0
61171,Prize Plunderer,0,0
61235,Parade Leader,1,0
61237,Sword Eater,2,0
61238,Minefield,2,0
61242,Bumper Car,0,0
61246,Ringmaster's Baton,0,0
61248,Ringmaster Whatley,0,0
61249,Stage Dive,0,0
61252,Tent Trasher,0,0
61262,"E.T.C., God of Metal",0,0
61263,Feat of Strength,0,0
61426,Stage Hand,1,0
61428,Circus Amalgam,1,0
61884,Ring Matron,1,0
61885,Deck of Chaos,0,0
61222,Revolve,1,0
61223,Dunk Tank,1,0
61224,Stormstrike,2,0
61225,Pit Master,0,0
61226,Cagematch Custodian,2,0
61227,Whack-A-Gnoll Hammer,1,0
61228,Deathmatch Pavilion,0,0
61229,Magicfin,0,0
61230,Inara Stormcrash,0,0
61663,Grand Totem Eys'or,0,0
61602,Moontouched Amulet,0,0
61604,Cenarion Ward,0,0
61605,"Kiri, Chosen of Elune",0,0
61606,Greybough,0,0
54922,Corrosive Breath,2,0
54923,Stormhammer,0,0
54924,Righteous Cause,0,0
54926,Diving Gryphon,2,0
55000,Scion of Ruin,0,0
55001,EVIL Quartermaster,1,0
55002,Ritual Chopper,1,0
55003,Ramming Speed,0,0
55004,Skybarge,2,0
55005,Sky Raider,2,0
55006,Ancharrr,0,0
55007,"Deathwing, Mad Aspect",0,0
55094,Umbral Skulker,0,0
55095,Dragon's Hoard,1,0
55097,Praise Galakrond!,2,0
55099,Necrium Apothecary,0,0
55101,Candle Breath,2,0
55102,Stowaway,0,0
55103,Bloodsail Flybooter,2,0
55104,Waxadred,0,0
55105,Flik Skyshiv,0,0
55208,Tasty Flyfish,2,0
55210,Devoted Maniac,2,0
55262,Strength in Numbers,1,0
55399,Big Ol' Whelp,2,0
55400,Hoard Pillager,0,0
55401,Parachute Brigand,2,0
55402,Hot Air Balloon,2,0
55403,Wing Commander,2,0
55404,Goboglide Tech,2,0
55405,Fire Hawk,2,0
55406,Gyrocopter,2,0
55407,Wyrmrest Purifier,0,0
55408,Dragonmaw Poacher,0,0
55414,Zul'Drak Ritualist,0,0
55415,Hippogryph,2,0
55416,Evasive Chimaera,2,0
55417,Troll Batrider,2,0
55418,Living Dragonbreath,2,0
55419,Platebreaker,2,0
55420,Dragon Breeder,0,0
55421,Bad Luck Albatross,2,0
55422,Skyfin,0,0
55423,Evasive Feywing,2,0
55424,Camouflaged Dirigible,2,0
55425,Cobalt Spellkin,1,0
55426,Faceless Corruptor,0,0
55427,Utgarde Grapplesniper,0,0
55428,Depth Charge,0,0
55429,Evasive Wyrm,2,0
55431,Scalerider,2,0
55432,Kobold Stickyfinger,0,0
55466,Tentacled Menace,0,0
55454,Chromatic Egg,0,0
55446,Dread Raven,0,0
55441,Dragonqueen Alexstrasza,0,0
55438,Murozond the Infinite,0,0
55470,Shu'ma,0,0
55436,Transmogrifier,0,0
55640,Veranus,0,0
55643,Bandersmosh,0,0
55907,Kronx Dragonhoof,0,0
54901,Azure Explorer,2,0
54904,Chenvaala,0,0
54906,Arcane Breath,1,0
54907,Violet Spellwing,2,0
54909,Mana Giant,0,0
54885,Crazed Netherwing,0,0
54888,Dragonblight Cultist,0,0
54890,Veiled Worshipper,0,0
54891,Dark Skies,0,0
54892,Nether Breath,0,0
54893,Rain of Fire,2,0
54894,Abyssal Summoner,2,0
54896,Valdris Felgorge,0,0
54897,Zzeraku the Warped,0,0
54956,Squallhunter,2,0
54960,Twin Tyrant,2,0
54965,Storm's Wrath,0,0
54966,Surging Tempest,1,0
54967,Dragon's Pack,0,0
54969,Corrupt Elementalist,0,0
54971,Lightning Breath,0,0
55021,Cumulo-Maximus,0,0
55024,Nithogg,0,0
55047,Sky Claw,0,0
55048,Amber Watcher,2,0
55056,Bronze Explorer,2,0
55067,Lightforged Crusader,0,0
55068,Lightforged Zealot,0,0
55069,Sand Breath,2,0
55072,Dragonrider Talritha,0,0
55161,Blazing Battlemage,2,0
55166,Shield of Galakrond,2,0
55245,Time Rip,0,0
55246,Seal Fate,1,0
55248,Invocation of Frost,2,0
55250,Awaken!,2,0
55251,Fiendish Rites,2,0
55288,Clear the Way,1,0
55291,Phase Stalker,0,0
55292,Dwarven Sharpshooter,2,0
55294,Primordial Explorer,2,0
55301,Toxic Reinforcements,0,0
55303,Dragonbane,0,0
55304,Frizz Kindleroost,0,0
55342,Sanctuary,0,0
56161,"Malygos, Aspect of Magic",0,0
54871,Fate Weaver,0,0
54872,Whispers of EVIL,2,0
54873,Grave Rune,2,0
54874,Disciple of Galakrond,2,0
54876,Chronobreaker,0,0
54887,Envoy of Lazul,0,0
54898,Breath of the Infinite,2,0
54917,Mindflayer Kaahrj,0,0
54919,Nozdormu the Timeless,0,0
54935,Evasive Drakonid,2,0
55039,Treenforcements,1,0
55038,Shrubadier,2,0
55037,Emerald Explorer,2,0
55036,Aeroponics,0,0
55035,Embiggen,0,0
55033,Secure the Deck,0,0
55052,Breath of Dreams,1,0
55031,Goru the Mightree,0,0
55030,"Ysera, Unleashed",0,0
55276,Rolling Fireball,0,0
55280,Dragoncaster,0,0
55281,Learn Draconic,2,0
55283,Elemental Allies,1,0
55975,Grizzled Wizard,0,0
56189,Sathrovarr,1,0
56226,Blowtorch Saboteur,0,0
55935,Molten Breath,2,0
57329,"Galakrond, the Wretched",1,0
57419,"Galakrond, the Nightmare",1,0
57427,"Galakrond, the Tempest",1,0
57413,"Galakrond, the Unbreakable",1,0
57416,"Galakrond, the Unspeakable",1,0
582,Darkscale Healer,2,2
1003,Houndmaster,2,2
606,Timber Wolf,2,2
699,Tundra Rhino,2,2
292,Multi-Shot,2,2
1047,Tracking,2,2
877,Arcane Shot,2,2
311,Gladiator's Longbow,0,0
545,Mind Blast,2,0
87639,Guitar Soloist,2,0
87642,Harmonica Soloist,0,0
87648,Keyboard Soloist,2,0
87681,Opera Soloist,2,0
87682,Drum Soloist,2,0
90439,Baritone Imp,2,0
90440,Crescendo,1,0
90461,Crazed Conductor,0,0
90463,"Rin, Orchestrator of Doom",0,0
90561,Beatboxer,1,0
90572,Rhyme Spinner,1,0
90583,Mixtape,2,0
90586,Mic Drop,2,0
90591,Breakdance,2,0
90600,Disc Jockey,2,0
90603,MC Blingtron,0,0
90606,Bounce Around (ft. Garona),0,0
90749,"E.T.C., Band Manager",1,0
90854,Void Virtuoso,2,0
90993,Dirge of Despair,0,0
90994,Demonic Dynamics,2,0
90996,Felstring Harp,0,0
91001,Symphony of Sins,0,0
91076,Amplified Elekk,2,1
91078,Audio Amplifier,1,0
91080,Ghost Writer,2,2
91175,Static Waveform,1,0
91511,Worgen Roadie,0,1
91659,Concert Promo-Drake,2,0
91885,Cowbell Soloist,2,0
91986,Air Guitarist,2,0
91989,Hipster,2,0
92243,Crowd Surfer,0,0
92246,Stereo Totem,2,2
92249,Frequency Oscillator,2,0
92250,Rowdy Fan,2,0
92252,Obsessive Fan,2,0
92254,Annoying Fan,2,0
92256,Cover Artist,2,0
92258,Merch Seller,2,0
92332,Photographer Fizzle,0,0
94248,Rock Master Voone,0,0
97003,Rush the Stage,1,0
96996,Bunch of Bananas,2,0
97360,Volume Up,0,0
97361,Infinitize the Maxitude,1,0
97362,Barrel of Monkeys,2,0
97363,Stranglethorn Heart,0,0
97528,Hardcore Cultist,2,0
97532,Climactic Necrotic Explosion,0,0
90366,Shadow Chord: Distort,2,0
90681,Idol's Adoration,2,0
90683,Harmonic Pop,2,0
90687,Fight Over Me,0,0
90688,Disco Maul,2,0
90689,Boogie Down,2,0
90694,Spotlight,0,0
90695,Annoy-o-Troupe,1,0
90698,Jitterbug,2,0
90699,Audio Medic,2,0
90700,Paparazzi,2,0
90941,Lead Dancer,1,0
90944,"Kangor, Dancing King",1,0
90945,Starlight Groove,0,0
90952,Dreamboat,2,0
90956,Heartbreaker Hedanis,0,0
90959,Love Everlasting,0,0
90972,Freebird,1,0
91066,Funkfin,2,0
91067,Power Chord: Synchronize,2,0
91079,Heartthrob,2,0
91872,Unpopular Has-Been,0,0
91874,Party Animal,2,2
91888,Razorfen Rockstar,2,0
92222,Altered Chord,1,0
92225,Brass Elemental,2,0
92227,Saxophone Soloist,0,0
92228,Flowrider,2,0
92232,"JIVE, INSECT!",0,0
92266,Verse Riff,2,0
92267,Chorus Riff,2,0
92268,Bridge Riff,0,0
92276,Melomania,0,0
92325,Chill Vibes,2,0
92335,Pack the House,2,0
92338,Inzah,0,0
92340,Roaring Applause,0,0
94201,Drum Circle,2,0
94204,Peaceful Piper,2,0
94205,Summer Flowerchild,2,0
94210,Harmonic Mood,2,0
94218,Free Spirit,2,0
94225,Spread the Word,2,0
94249,Groovy Cat,2,0
94250,Zok Fogsnout,1,0
94251,Rhythm and Roots,1,0
94381,Timber Tambourine,0,0
96946,Taste of Chaos,2,0
96992,DJ Manastorm,0,0
96997,Eye of Shadow,0,0
96999,Halveria Darkraven,0,0
90441,Instrument Smasher,0,0
90532,Glaivetar,0,0
90541,Power Slider,2,0
90543,The One-Amalgam Band,0,0
90608,Snakebite,0,0
90612,SECURITY!!,2,0
90615,Going Down Swinging,0,0
90678,Blackrock 'n' Roll,0,0
90808,Instrument Tech,2,0
90966,Mish-Mash Mosher,1,1
90968,Outfit Tailor,2,0
91215,Metrognome,0,0
91232,Arcanite Ripper,1,0
91251,Death Growl,2,0
91252,"Pozzik, Audio Engineer",1,0
91412,Harmonic Metal,2,0
91493,Boneshredder,0,0
97403,Fan Club,2,0
88580,Harmonic Disco,2,0
90356,Record Scratcher,0,0
90359,Kodohide Drumkit,0,0
90368,Cosmic Keyboard,2,0
90481,Screaming Banshee,0,0
90484,Death Metal Knight,0,0
90497,Cage Head,0,0
90534,Lightshow,2,0
90592,Rewind,1,0
90648,Mosh Pit,2,0
90671,Holotechnician,1,0
90738,Synthesize,2,0
90856,Audio Splitter,2,0
92235,Pyrotechnician,2,0
92237,"Tony, King of Piracy",0,0
92240,Festival Security,2,0
92242,Candleraiser,2,0
88403,Harmonic Hip Hop,2,0
88982,Rolling Stone,2,0
90781,Jazz Bass,2,0
91494,Thornmantle Musician,2,0
91495,Jungle Jammer,0,0
91496,Arrow Smith,2,0
91498,Mister Mukla,0,0
92296,Big Dreams,2,0
92328,Banjosaur,2,0
1655,Lightwarden,2,0
1656,The Black Knight,0,0
1634,Young Priestess,2,0
1657,Big Game Hunter,1,0
1658,Alarm-o-Bot,2,0
1659,Acolyte of Pain,2,0
757,Argent Squire,2,0
1688,Angry Chicken,2,0
994,Worgen Infiltrator,2,0
132,Voodoo Doctor,2,2
749,Bloodmage Thalnos,1,0
1693,King Mukla,0,0
284,Novice Engineer,2,2
1721,Sylvanas Windrunner,0,0
921,Jungle Panther,2,0
608,Shattered Sun Cleric,2,2
642,Scarlet Crusader,2,0
765,Thrallmar Farseer,2,0
34,Silvermoon Guardian,2,1
523,Dragonling Mechanic,2,2
68,Stranglethorn Tiger,2,0
658,Leper Gnome,2,0
759,Sunwalker,2,0
567,Windfury Harpy,2,0
1037,Twilight Drake,2,0
791,Questing Adventurer,2,0
605,Ancient Watcher,2,0
348,Dark Iron Dwarf,2,0
754,Spellbreaker,2,0
415,Youthful Brewmaster,2,0
1016,Coldlight Oracle,0,0
12,Mana Addict,1,0
186,Ancient Brewmaster,2,0
891,Sunfury Protector,2,0
801,Crazed Alchemist,2,0
736,Old Murk-Eye,0,0
906,Acidic Swamp Ooze,2,2
281,Argent Commander,2,0
37,Pint-Sized Summoner,1,0
158,Secretkeeper,2,0
762,Mad Bomber,2,0
570,Tinkmaster Overspark,0,0
1009,Warsong Commander,2,2
734,Mind Control Tech,2,0
466,Arcane Golem,2,0
272,Cabal Shadow Priest,0,0
763,Defender of Argus,2,0
932,Gadgetzan Auctioneer,2,0
251,Loot Hoarder,2,0
440,Abomination,1,0
1135,Lorewalker Cho,0,0
979,Demolisher,2,0
453,Coldlight Seer,2,0
993,Mountain Giant,0,0
420,Cairne Bloodhoof,0,0
858,Gelbin Mekkatorque,0,0
559,Leeroy Jenkins,0,0
904,Eviscerate,2,0
282,Betrayal,2,0
990,Conceal,2,0
667,Fan of Knives,2,2
584,Noble Sacrifice,2,0
201,Defias Ringleader,2,0
462,Eye for an Eye,2,0
391,Perdition's Blade,2,0
1117,SI:7 Agent,2,0
140,Redemption,2,0
708,Headcrack,2,0
365,Shadowstep,2,0
1158,Preparation,2,0
836,Wrath,2,0
151,Mark of Nature,2,0
381,Soul of the Forest,2,0
503,Power of the Wild,2,0
233,Naturalize,2,0
985,Dire Wolf Alpha,2,0
95,Nourish,2,0
692,Druid of the Claw,2,0
601,Keeper of the Grove,2,0
254,Innervate,2,2
1098,Emperor Cobra,2,0
823,Starfire,2,2
1035,Ancient of War,0,0
52255,Icicle,0,0
52262,Tome of Intellect,2,0
52263,Call of the Void,2,0
52264,Pilfer,2,0
54833,Gift of the Wild,2,0
54834,Righteousness,1,0
54835,Siegebreaker,1,0
54836,SI:7 Infiltrator,2,0
54837,Arcane Devourer,2,0
54838,Barrens Stablehand,0,0
54839,Brightwing,0,0
54840,High Inquisitor Whitemane,0,0
54863,Plaguebringer,2,2
54865,Radiance,2,2
60066,Psychic Conjurer,2,2
60067,Power Infusion,2,2
60068,Kul Tiran Chaplain,2,0
60069,Scarlet Subjugator,1,0
60070,Shadow Word: Ruin,0,0
60071,Natalie Seline,1,0
505,Lightning Bolt,2,0
864,Lava Burst,2,0
618,Dust Devil,2,0
830,Totemic Might,2,2
767,Earth Shock,2,0
766,Hex,2,2
960,Stormforged Axe,2,0
238,Feral Spirit,2,0
336,Baron Geddon,0,0
1141,Earth Elemental,0,0
299,Forked Lightning,2,0
774,Unbound Elemental,2,0
629,Lightning Storm,2,0
1737,Ethereal Arcanist,2,0
430,Cone of Cold,2,0
564,Arcane Missiles,2,2
573,Shiv,2,2
1087,Pyroblast,2,0
512,Frost Elemental,2,0
825,Azure Drake,0,1
113,Counterspell,2,0
621,Ice Barrier,2,0
195,Mirror Entity,2,0
192,Ice Block,0,0
374,Ragnaros the Firelord,0,0
517,Felguard,2,0
1092,Mortal Coil,2,2
147,Shadowflame,2,0
1221,Void Terror,2,0
592,Felstalker,2,2
974,Soulfire,2,2
1100,Siphon Soul,2,0
631,Doomguard,1,0
859,Twisting Nether,0,0
783,Pit Lord,0,0
969,Summoning Portal,2,0
846,Power Overwhelming,2,0
860,Sense Demons,2,0
1090,Flame Imp,2,0
23,Bane of Doom,0,0
777,Lord Jaraxxus,0,0
1189,Silence,2,0
220,Shadow Madness,2,0
886,Lightspawn,2,0
30,Thoughtsteal,2,0
797,Lightwell,2,0
145,Mindgames,0,0
679,Divine Favor,2,0
9,Prophet Velen,0,0
594,Lay on Hands,0,0
1522,Blessed Champion,2,0
854,Humility,2,2
1022,Argent Protector,2,0
1373,Blessing of Wisdom,2,0
435,Holy Wrath,2,0
643,Sword of Justice,0,0
727,Hand of Protection,2,2
232,Repentance,2,0
1167,Aldor Peacekeeper,2,0
890,Tirion Fordring,1,0
1174,Avenging Wrath,0,0
45,Tauren Warrior,2,0
1074,Slam,2,0
400,Battle Rage,2,1
790,Amani Berserker,2,0
700,Mogu'shan Warden,2,0
538,Arathi Weaponsmith,2,0
768,Gurubashi Berserker,2,2
636,Whirlwind,2,2
596,Armorsmith,2,0
866,Shieldbearer,2,0
75,Brawl,2,0
804,Mortal Strike,2,0
511,Upgrade!,2,0
546,Shield Slam,2,0
810,Gorehowl,2,0
1155,Raging Worgen,2,0
338,Grommash Hellscream,1,0
976,Murloc Tidehunter,2,2
1063,Murloc Warleader,0,0
510,Grimscale Oracle,2,2
475,Murloc Tidecaller,2,0
1133,Patient Assassin,0,0
1281,Scavenging Hyena,2,0
1091,Misdirection,2,0
1261,Savannah Highmane,2,0
1662,Eaglehorn Bow,2,0
394,Explosive Shot,2,0
1243,Unleash the Hounds,2,0
296,Kill Command,2,2
1144,King Krush,0,0
896,Flare,2,0
903,Bestial Wrath,0,0
455,Snake Trap,0,0
778,Harvest Golem,2,0
1147,Nat Pagle,0,0
912,Harrison Jones,0,0
1080,Archmage Antonidas,0,0
411,Nozdormu,0,0
581,Alexstrasza,1,0
363,Onyxia,1,0
436,Malygos,0,0
531,Faceless Manipulator,0,0
1008,Flametongue Totem,2,2
352,Doomhammer,1,0
577,Bite,2,0
493,Force of Nature,0,0
1186,Ysera,1,0
36,Cenarius,0,0
513,Mana Tide Totem,2,0
962,The Beast,0,0
481,Savagery,1,0
461,Sap,2,2
175,Dalaran Mage,2,2
424,Priestess of Elune,2,0
915,Ancient Mage,2,0
211,Sea Giant,0,0
178,Windspeaker,2,2
755,Blood Knight,0,0
237,Auchenai Soulpriest,2,0
670,Nightblade,2,2
286,Vaporize,2,0
811,Cult Master,2,0
1142,Demonfire,2,0
926,Imp Master,2,0
285,Cruel Taskmaster,2,0
654,Frothing Berserker,2,0
1023,Shield Block,2,2
22,Inner Rage,2,0
614,Sorcerer's Apprentice,2,0
814,Snipe,2,0
585,Explosive Trap,2,0
519,Freezing Trap,2,0
748,Kirin Tor Mage,2,0
306,Edwin VanCleef,0,0
556,Xavius,0,0
715,Mana Wraith,2,0
1093,Deadly Shot,2,0
756,Equality,2,0
1372,Molten Giant,0,0
1362,Circle of Healing,2,0
1363,Shadow Word: Death,2,2
1364,Temple Enforcer,2,0
1365,Holy Fire,2,0
1368,Shadowform,0,0
1366,Mass Dispel,2,0
1753,Zombie Chow,2,0
1781,Haunted Creeper,0,0
1858,Echoing Ooze,0,0
1783,Mad Scientist,0,0
1784,Shade of Naxxramas,0,0
1786,Nerubian Egg,0,0
1789,Spectral Knight,2,0
1790,Deathlord,0,0
1791,Maexxna,0,0
1860,Webspinner,2,0
1793,Sludge Belcher,2,0
1794,Kel'Thuzad,0,0
1796,Stalagg,0,0
1797,Feugen,0,0
1799,Wailing Soul,0,0
1800,Nerub'ar Weblord,0,0
1801,Duplicate,2,0
1802,Poison Seeds,0,0
1804,Avenge,0,0
1805,Death's Bite,2,0
1806,Voidcaller,2,0
1807,Dark Cultist,2,0
1808,Unstable Ghoul,0,0
1809,Reincarnate,0,0
1810,Anub'ar Ambusher,0,0
1861,Stoneskin Gargoyle,2,0
1910,Undertaker,0,0
1913,Dancing Swords,0,0
1914,Loatheb,0,0
1915,Baron Rivendare,0,0
103654,Harth Stonebrew,1,0
103655,Jaina's Gift,2,2
103656,Rexxar's Gift,2,2
103657,Arthas's Gift,2,2
103658,Uther's Gift,2,2
103659,Thrall's Gift,2,2
103660,Garrosh's Gift,2,2
103661,Illidan's Gift,2,2
103662,Valeera's Gift,2,2
103663,Malfurion's Gift,2,2
103664,Gul'dan's Gift,2,2
103665,Anduin's Gift,2,2
46650,Rabid Worgen,1,0
46654,Arcane Keysmith,0,0
46655,Worgen Abomination,0,0
46656,Deranged Doctor,2,0
46658,Cauldron Elemental,0,0
46659,Furious Ettin,0,0
46660,Darkmire Moonkin,0,0
46667,Mossy Horror,0,0
46674,Mad Hatter,0,0
46678,Emeriss,0,0
46680,Gloom Stag,0,0
46694,Holy Water,0,0
46706,Chameleos,0,0
46710,Vicious Scalehide,1,0
46713,Sound the Bells!,0,0
46715,Cinderstorm,0,0
46721,Blackhowl Gunspire,0,0
46725,Redband Wasp,0,0
46737,Quartz Elemental,0,0
46859,Druid of the Scythe,0,0
46862,Nightscale Matriarch,0,0
46864,Fiendish Circle,0,0
46874,Azalina Soulthief,0,0
46596,Duskhaven Hunter,0,0
46598,Pumpkin Peasant,1,0
46601,Gilnean Royal Guard,1,0
46621,Rebuke,1,0
46634,Phantom Militia,2,0
46661,Ravencaller,0,0
46665,Tanglefur Mystic,2,0
46887,Hagatha the Witch,0,0
46897,Cheap Shot,0,0
46903,Bewitched Guardian,0,0
46904,Duskbat,2,0
46908,Mistwraith,0,0
46950,Lost Spirit,0,0
46936,Ratcatcher,0,0
46940,Wing Blast,0,0
46988,Wyrmguard,2,0
46991,Felsoul Inquisitor,0,0
46992,Swift Messenger,0,0
46994,Spellshifter,2,0
46996,Murkspark Eel,1,0
46998,Witch's Apprentice,0,0
47014,Hench-Clan Thug,0,0
47016,Deadly Arsenal,0,0
47033,Dark Possession,0,0
47051,Ghostly Charger,2,0
47053,Darius Crowley,0,0
47054,Book of Specters,0,0
47055,"Toki, Time-Tinker",0,0
47063,Wispering Woods,0,0
47071,Cursed Castaway,0,0
47072,Swamp Leech,0,0
47077,Blackwald Pixie,0,0
47078,Vilebrood Skitterer,0,0
47085,Deathweb Spider,0,0
47117,Witching Hour,1,0
47128,Rat Trap,0,0
47131,Countess Ashmore,0,0
47133,Town Crier,0,0
47134,Sandbinder,0,0
47138,Totem Cruncher,0,0
47142,Witchwood Piper,0,0
47152,Earthen Might,0,0
47201,Silver Sword,1,0
47211,Tess Greymane,0,0
47222,Zap!,2,0
47241,Scaleworm,0,0
47256,Toxmonger,0,0
47930,Hunting Mastiff,0,0
47262,Witchwood Imp,0,0
47287,Voodoo Doll,0,0
47292,Splitting Festeroot,0,0
47295,Glinda Crowskin,0,0
47298,Dollmaster Dorian,0,0
47343,Lifedrinker,1,0
47346,Witchwood Grizzly,1,0
47348,Night Prowler,0,0
47405,Bellringer Sentry,0,0
47416,Cathedral Gargoyle,0,0
47423,Ferocious Howl,1,0
47429,Curio Collector,1,0
47438,Bonfire Elemental,0,0
47439,Clockwork Automaton,1,0
47458,Chief Inspector,1,0
47488,Houndmaster Shaw,0,0
47511,Woodcutter's Axe,0,0
47515,Warpath,2,0
47516,Festeroot Hulk,1,0
47520,Splintergraft,0,0
47549,Divine Hymn,0,0
47553,Witchwood Apple,0,0
47554,Vex Crow,1,0
47555,Curse of Weakness,0,0
47557,Rotten Applebaum,1,0
47594,Spectral Cutlass,0,0
47599,Face Collector,0,0
47600,Ghost Light Angler,2,0
47602,Walnut Sprite,0,0
49502,Nightmare Amalgam,0,0
47606,Muck Hunter,0,0
47607,Marsh Drake,2,0
47614,Paragon of Light,0,0
47625,WANTED!,0,0
47692,Archmage Arugal,0,0
47693,Genn Greymane,0,0
47694,Blood Witch,0,0
47696,Prince Liam,0,0
47799,Pick Pocket,0,0
47819,Duskfallen Aviana,0,0
47821,Snap Freeze,1,0
47825,Militia Commander,2,0
47836,Coffin Crasher,2,0
47873,Bogshaper,0,0
47895,Unpowered Steambot,0,0
48002,Vivid Nightmare,0,0
48039,Baleful Banker,0,0
48106,Swamp Dragon Egg,1,0
48107,The Glass Knight,0,0
48110,Witch's Cauldron,0,0
48111,Shudderwock,0,0
48156,Lord Godfrey,0,0
48158,Baku the Mooneater,0,0
